anio_inicio,colonia_hecho,total_delitos
2024,PUEBLA,2
2024,PUEBLO DE LA MAGDALENA MIXIUHCA,3
2024,PUEBLO DE LOS REYES,1
2024,PUEBLO DE SAN PABLO TEPETLAPA,1
2024,PUEBLO DE SANTA URSULA COAPA,3
2024,PUEBLO NATIVITAS,1
2024,PUEBLO NUEVO ALTO,1
2024,PUEBLO QUIETO,1
2024,PUEBLO SANTA FE,1
2024,PUENTE BLANCO,4
2024,PURÍSIMA ATLAZOLPA,1
2024,QUIAHUATLA,1
2024,QUIRINO MENDOZA (TULYEHUALCO),1
2024,REACOMODO BELEN DE LAS FLORES,1
2024,REAL DEL MORAL,1
2024,REFORMA POLÍTICA,4
2024,RENOVACIÓN,6
2024,RESIDENCIAL ACOXPA,1
2024,RESIDENCIAL ACUEDUCTO DE GUADALUPE,1
2024,RESIDENCIAL EMPERADORES,1
2024,RESIDENCIAL LA ESCALERA,1
2024,RESIDENCIAL ZACATENCO,3
2024,REYNOSA TAMAULIPAS,1
2024,RINCONADA COAPA 1A SECCIÓN,1
2024,RINCONADA LAS CUEVITAS,1
2024,ROMA NORTE,3
2024,ROMA SUR,4
2024,ROMERO RUBIO,2
2024,SACRAMENTO,1
2024,SAN ANDRÉS,1
2024,SAN ANDRÉS AHUAYUCAN,1
2024,SAN ANDRÉS TETEPILCO,1
2024,SAN ANDRÉS TOTOLTEPEC,18
2024,SAN ANGEL,1
2024,SAN ANTONIO,4
2024,SAN ANTONIO CULHUACÁN,2
2024,SAN BARTOLO AMEYALCO,3
2024,SAN BARTOLO ATEPEHUACAN,2
2024,SAN BARTOLO CAHUALTONGO,3
2024,SAN BARTOLOMÉ (DEL PUEBLO DE SAN ANDRÉS MIXQUIC),2
2024,SAN BERNABÉ OCOTEPEC,3
2024,SAN BUENAVENTURA,1
2024,SAN CLEMENTE NORTE,1
2024,SAN FELIPE DE JESÚS,9
2024,SAN FRANCISCO CULHUACAN,7
2024,SAN FRANCISCO TECOXPA,2
2024,SAN FRANCISCO TLALNEPANTLA,3
2024,SAN FRANCISCO TLALTENCO,5
2024,SAN GREGORIO ATLAPULCO,8
2024,SAN IGNACIO,2
2024,SAN IGNACIO DE LOYOLA,1
2024,SAN ISIDRO,1
2024,SAN JERÓNIMO,1
2024,SAN JERÓNIMO ACULCO,1
2024,SAN JERÓNIMO LÍDICE,4
2024,SAN JERÓNIMO MIACATLÁN,1
2024,SAN JOSÉ,3
2024,SAN JOSÉ (SANTA ANA TLACOTENCO),1
2024,SAN JOSÉ ACULCO,1
2024,SAN JUAN,1
2024,SAN JUAN (SAN PABLO OZTOTEPEC),2
2024,SAN JUAN DE ARAGÓN,1
2024,SAN JUAN DE ARAGÓN I SECCIÓN,1
2024,SAN JUAN DE ARAGÓN II SECCIÓN,2
2024,SAN JUAN DE ARAGÓN III SECCIÓN,1
2024,SAN JUAN DE ARAGÓN IV SECCIÓN,2
2024,SAN JUAN DE ARAGÓN V SECCIÓN,1
2024,SAN JUAN DE ARAGÓN VI SECCIÓN,1
2024,SAN JUAN DE ARAGÓN VII SECCIÓN,3
2024,SAN JUAN ESTRELLA,1
2024,SAN JUAN XALPA,4
2024,SAN JUAN Y GUADALUPE TICOMÁN,2
2024,SAN JUANICO,1
2024,SAN LORENZO ACOPILCO,2
2024,SAN LORENZO ATEMOAYA,1
2024,SAN LORENZO HUIPULCO,1
2024,SAN LORENZO LA CEBADA,1
2024,SAN LORENZO TEZONCO,2
2024,SAN LORENZO TLACOYUCAN,3
2024,SAN LORENZO XICOTENCATL,1
2024,SAN LUCAS,4
2024,SAN LUCAS ORIENTE,3
2024,SAN LUCAS XOCHIMANCA,2
2024,SAN MARCOS NORTE,1
2024,SAN MARTÍN XOCHINAHUAC,3
2024,SAN MATEO (VILLA MILPA ALTA),1
2024,SAN MATEO TLALTENANGO,2
2024,SAN MATEO XALPA,3
2024,SAN MIGUEL,6
2024,SAN MIGUEL (SAN PABLO OZTOTEPEC),1
2024,SAN MIGUEL AJUSCO,5
2024,SAN MIGUEL CHAPULTEPEC,4
2024,SAN MIGUEL TEOTONGO,15
2024,SAN MIGUEL TOPILEJO,21
2024,SAN MIGUEL XICALCO,3
2024,SAN NICOLÁS TETELCO,1
2024,SAN NICOLÁS TOTOLAPAN,7
2024,SAN PABLO - BARRIO,1
2024,SAN PABLO CHIMALPA,2
2024,SAN PABLO XALPA,1
2024,SAN PEDRO,2
2024,SAN PEDRO DE LOS PINOS,2
2024,SAN PEDRO EL CHICO,2
2024,SAN PEDRO MÁRTIR,7
2024,SAN SALVADOR CUAUHTENCO SECCION I,1
2024,SAN SALVADOR CUAUHTENCO SECCION III,2
2024,SAN SALVADOR CUAUHTENCO SECCION IV,3
2024,SAN SEBASTIÁN,2
2024,SAN SEBASTIÁN TECOLOXTITLA,1
2024,SAN SIMÓN TICUMAC,2
2024,SAN SIMÓN TOLNAHUAC,3
2024,SANTA ANA NORTE,3
2024,SANTA ANA PONIENTE,1
2024,SANTA ANITA,2
2024,SANTA BÁRBARA,4
2024,SANTA CECILIA,2
2024,SANTA CRUZ (VILLA MILPA ALTA),1
2024,SANTA CRUZ ACALPIXCA - PUEBLO,6
2024,SANTA CRUZ ACAYUCAN,1
2024,SANTA CRUZ AVIACIÓN,1
2024,SANTA CRUZ MEYEHUALCO,7
2024,SANTA CRUZ XOCHITEPEC,2
2024,SANTA INÉS,1
2024,SANTA ISABEL INDUSTRIAL,3
2024,SANTA ISABEL TOLA,5
2024,SANTA MARIA AZTAHUACAN,2
2024,SANTA MARIA INSURGENTES,1
2024,SANTA MARIA LA RIBERA,7
2024,SANTA MARIA NONOALCO,2
2024,SANTA MARTHA ACATITLA,5
2024,SANTA MARTHA ACATITLA NORTE,3
2024,SANTA MARTHA ACATITLA SUR,4
2024,SANTA MARÍA NATIVITAS,1
2024,SANTA MARÍA NONOALCO,1
2024,SANTA MARÍA TEPEPAN,4
2024,SANTA ROSA XOCHIAC,4
2024,SANTA URSULA COAPA,2
2024,SANTIAGO AHUIZOTLA,2
2024,SANTIAGO ATZACOALCO,2
2024,SANTIAGO SUR,2
2024,SANTIAGO TEPALCATLALPAN,4
2024,SANTIAGO TULYEHUALCO - PUEBLO,1
2024,SANTO DOMINGO,1
2024,SANTO TOMAS,1
2024,SANTO TOMAS AJUSCO,4
2024,SECTOR 17,1
2024,SECTOR POPULAR,3
2024,SELENE 1A. SECCION,4
2024,SELENE 2A. SECCION,3
2024,SIETE MARAVILLAS,1
2024,SIMÓN BOLÍVAR,2
2024,SINATEL,1
2024,SOLIDARIDAD NACIONAL,2
2024,TABACALERA,3
2024,TACUBA,3
2024,TACUBAYA,4
2024,TECACALANCO,1
2024,TECALCAPA DEL PUEBLO TETELPAN,1
2024,TECAXTITLA (SAN ANTONIO TECOMITL),1
2024,TELONCOCHABACANO,1
2024,TENORIOS,1
2024,TEPALCATES,6
2024,TEPEXIMILPA SERVIMET,1
2024,TEPEYAC INSURGENTES,3
2024,TETELPAN,1
2024,TEZOZOMOC,2
2024,TIERRA NUEVA,1
2024,TIZAPAN,1
2024,TLALPAN FOVISSSTE,2
2024,TLATILCO,2
2024,TLAXPANA,2
2024,TLAZINTLA,5
2024,TORIELLO GUERRA,1
2024,TORRE BLANCA,2
2024,TORRES LINDAVISTA,1
2024,TRANSITO,2
2024,TRIANGULO DE LAS AGUJAS,2
2024,TULYEHUALCO,4
2024,UNIDAD CUITLAHUAC,1
2024,UNIDAD EJÉRCITO CONSTITUCIONALISTA,9
2024,UNIDAD HAB. LOMAS DE SOTELO,1
2024,UNIDAD KENNEDY,1
2024,UNIDAD MODELO,4
2024,UNIDAD VICENTE GUERRERO,12
2024,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,5
2024,VALLE DE LUCES 2A SECCION,1
2024,VALLE DE MADERO,1
2024,VALLE DE SAN LORENZO,4
2024,VALLE DE TEPEPAN,1
2024,VALLE DEL SUR,1
2024,VALLE GÓMEZ,2
2024,VALLE VERDE,1
2024,VALLEJO,5
2024,VENTURA PÉREZ DE ALVA,1
2024,VIADUCTO PIEDAD,4
2024,VICTORIA DE LAS DEMOCRACIAS,1
2024,VILLA MILPA ALTA CENTRO,1
2024,VILLA OLÍMPICA,1
2024,VILLA QUIETUD,1
2024,VILLA VERDÚN,1
2024,VISTA ALEGRE,3
2024,VISTA HERMOSA I,1
2024,VIVEROS COATECTLÁN,1
2024,XALPA,2
2024,XALTIPAC (SAN ANTONIO TECOMITL),1
2024,ZACATENCO,1
2024,ZEDEC SANTA FE,6
2024,ZENTLAPATL,1
2024,ZONA CENTRO,6
2024,ZONA URBANA EJIDAL LOS REYES CULHUACAN,1
2024,ZONA URBANA EJIDAL SANTA MARIA AZTAHUACAN,4
2024,ZONA URBANA EJIDAL SANTA MARIA TOMATLAN,2
2024,ÁLAMOS,6
2024,ÁLVARO OBREGÓN,5
2025,ALTILLO UNIVERSIDAD,1
2025,AMPLIACION ZONA URBANA EJIDAL SANTA MARIA AZTAHUAC,1
2025,AMPLIACIÓN GABRIEL RAMOS MILLÁN,1
2025,AMÉRICA,1
2025,APATLACO,1
2025,BARRIO SAN JOSÉ,1
2025,BELLAVISTA,1
2025,BELÉM DE LAS FLORES,1
2025,CABEZA DE JUAREZ II,1
2025,CABEZA DE JUAREZ III,1
2025,CALTONGO,1
2025,CARACOL,1
2025,CENTRAL DE ABASTO,1
2025,CLAVERÍA,1
2025,COMUNEROS DE SANTA ÚRSULA,1
2025,CONCHITA A,1
2025,CONTADERO,1
2025,CRISTO REY,1
2025,DESARROLLO URBANO EL PIRU,1
2025,DOCTORES,1
2025,EJERCITO DE ORIENTE 2,1
2025,EJERCITO DE ORIENTE ZONA PEÑON,1
2025,EL PARAÍSO,1
2025,GENERAL IGNACIO ZARAGOZA,1
2025,GRANADA,1
2025,INDUSTRIAL VALLEJO,2
2025,INSURGENTES CUICUILCO,1
2025,IZTACCIHUATL,1
2025,JARDINES DE CHURUBUSCO,1
2025,JARDINES DEL PEDREGAL,2
2025,LA CRUZ COYUYA,1
2025,LA PASTORA,1
2025,LA PILA,1
2025,LA PRECIOSA,1
2025,LAS CRUCES,1
2025,LAS LAJAS,1
2025,LEYES DE REFORMA 3A SECCIÓN,1
2025,LINDAVISTA,1
2025,LLANO REDONDO,1
2025,LOMAS DE SAN LORENZO,2
2025,MARTÍN CARRERA,2
2025,MERCED GÓMEZ,1
2025,MIGUEL HIDALGO,1
2025,MORELOS,3
2025,NAPOLES,1
2025,OBRERA,1
2025,PASEO DE LAS LOMAS,1
2025,PENSADOR MEXICANO,1
2025,PEÑÓN DE LOS BAÑOS,1
2025,PILOTO ADOLFO LÓPEZ MATEOS,1
2025,PORTALES SUR,2
2025,POTRERILLO,1
2025,PREDIO EL MOLINO,1
2025,PROGRESO,1
2025,PUEBLO DE LA MAGDALENA MIXIUHCA,1
2025,RENOVACIÓN,2
2025,ROMERO RUBIO,1
2025,SAN ANDRÉS TOTOLTEPEC,2
2025,SAN BARTOLOMÉ XICOMULCO,1
2025,SAN BERNABÉ OCOTEPEC,1
2025,SAN GREGORIO ATLAPULCO,2
2025,SAN JOAQUÍN,1
2025,SAN JUAN DE ARAGÓN III SECCIÓN,1
2025,SAN JUAN DE ARAGÓN IV SECCIÓN,1
2025,SAN MIGUEL TOPILEJO,1
2025,SAN RAFAEL,1
2025,SANTA ANITA,1
2025,SANTA BÁRBARA,1
2025,SANTA CRUZ ACALPIXCA - PUEBLO,1
2025,SANTA CRUZ ATOYAC,1
2025,SANTA CRUZ AVIACIÓN,1
2025,SANTA CRUZ MEYEHUALCO,1
2025,SANTA CRUZ XOCHITEPEC,1
2025,SANTA ISABEL TOLA,1
2025,SANTA MARTHA ACATITLA SUR,1
2025,SANTA URSULA COAPA,1
2025,SANTO TOMAS AJUSCO,1
2025,TEPALCATES,1
2025,TLAXPANA,1
2025,TRIANGULO DE LAS AGUJAS,1
2025,VALLE DE SAN LORENZO,1
2025,VALLE GÓMEZ,1
2025,VALLEJO,1
2025,VERONICA ANZURES,1
2025,XALTIPAC (SAN ANTONIO TECOMITL),1
2025,ZACATÓN,1
2025,ZEDEC SANTA FE,1
2025,ZONA CENTRO,1
